BirdID	Year	Tarsus	Bill	Wing	Mass	Sex	Sex
372	2005	19	13.5	80	30.5	1	male
373	2006	18.39999962	12.5	79	27.5	1	male
373	2007	18.5	11.80000019	81	28.5	1	male
373	2005	18.5	13	80	30	1	male
373	2007	18.5	12.60000038	81	26.79999924	1	male
374	2005	19.70000076	12.80000019	82	32.5	1	male
375	2005	18	13.19999981	77	29.39999962	0	female
376	2005	18.89999962	13.5	77	27.5	0	female
376	2005	19	13.80000019	77	25.20000076	0	female
377	2005	20	12.89999962	81	33.5	1	male
378	2005	19.29999924	13.69999981	82	30	1	male
379	2005	18.60000038	14.10000038	80	31.39999962	1	male
380	2005	18.39999962	14.10000038	77	31.20000076	1	male
381	2005	17.89999962	13.19999981	78	25.89999962	1	male
382	2005	19	12.89999962	74	29.60000038	0	female
383	2006	18.60000038	13.30000019	76	NA	1	male
383	2005	18.70000076	12.80000019	78	28.5	1	male
383	2007	18.60000038	14.10000038	78	25.70000076	1	male
384	2005	18.5	14	79	29.89999962	1	male
385	2005	19.29999924	16	81	29.60000038	1	male
386	2005	18.79999924	15.80000019	80	29	1	male
387	2005	19.29999924	14.10000038	77	28.5	0	female
388	2005	18	12.69999981	81	30	1	male
389	2005	16.79999924	12.5	75	26.20000076	0	female
390	2005	17.5	12.39999962	78	25.20000076	1	male
390	2005	17.5	12	78	25.5	1	male
390	2006	17.60000038	13	77	23.29999924	1	male
391	2005	NA	NA	NA	NA	0	female
391	2005	17.10000038	13.69999981	76	30.60000038	0	female
392	2006	18.29999924	13.30000019	77	27.60000038	0	female
392	2007	18.39999962	12.89999962	78	NA	0	female
393	2005	18.70000076	14	78	30.79999924	0	female
394	2006	19.10000038	14.30000019	75	28.89999962	0	female
394	2005	19.5	14.5	77	28.5	0	female
395	2006	18.89999962	14.69999981	78	28.29999924	1	male
395	2005	19.20000076	14	79	33	1	male
395	2005	19.39999962	13.39999962	79	30	1	male
396	2005	18	12.60000038	79	27	1	male
397	2006	19.70000076	13.89999962	79	30.39999962	1	male
397	2005	20.10000038	14.19999981	81	32	1	male
397	2007	20.20000076	13.89999962	82	31.60000038	1	male
398	2006	18.79999924	13.5	78	27.29999924	1	male
398	2005	19.29999924	13	78	29.79999924	1	male
399	2005	19.60000038	13.5	77	28.89999962	1	male
400	2006	18.70000076	12.30000019	75	27.89999962	1	male
400	2005	19	12.80000019	79	27	1	male
400	2005	19.10000038	13	79	28.79999924	1	male
400	2006	19.20000076	13	77	27	1	male
401	2005	18.20000076	13.60000038	76	26.20000076	0	female
402	2005	18.20000076	13.10000038	79	26.60000038	1	male
403	2005	18	13	74	24.5	0	female
404	2005	18.70000076	13.80000019	79	27.89999962	1	male
404	2007	18.79999924	14.39999962	79	26.89999962	1	male
405	2006	18.39999962	15	78	26.5	1	male
405	2005	19.10000038	13.69999981	79	29	1	male
405	2005	19	14	78	26.39999962	1	male
406	2005	18.89999962	13.19999981	77	26.89999962	0	female
406	2005	19	13.5	78	25.20000076	0	female
407	2005	20	13	76	27.89999962	0	female
407	2006	20	13.39999962	75	30	0	female
408	2005	19.55000019	12.6500001	76.5	30.70000076	1	male
408	2006	19.70000076	12.5	77	28.20000076	1	male
409	2005	19	13	79	27	1	male
410	2005	17.79999924	13.5	77	28.60000038	1	male
410	2005	17.70000076	13.19999981	78	26.89999962	1	male
411	2005	19	13	78	30.29999924	1	male
412	2005	19.29999924	13.89999962	76	26.29999924	0	female
413	2007	16.10000038	11.39999962	74	23.60000038	0	female
413	2007	16.10000038	11.39999962	72	NA	0	female
413	2008	16.10000038	13.10000038	73	23.70000076	0	female
413	2009	16.5	12.80000019	74	25.89999962	0	female
413	2009	16.5	12.60000038	74	24.20000076	0	female
413	2005	16	NA	71	22.39999962	0	female
413	2005	16.39999962	12	74	25.39999962	0	female
414	2005	18.29999924	13.10000038	80	27.5	1	male
415	2005	NA	NA	NA	23.79999924	0	female
416	2005	NA	NA	NA	25.5	1	male
417	2005	19	13.30000019	79	28.20000076	1	male
418	2008	17.29999924	13.60000038	79	27.89999962	0	female
418	2007	18	13.39999962	80	29	0	female
419	2007	19.29999924	13.5	75	NA	0	female
419	2007	19.60000038	13.39999962	76	28.79999924	0	female
420	2007	19.39999962	13.30000019	78	29.5	0	female
421	2007	19.5	13.60000038	80	27.29999924	1	male
422	2008	19.20000076	13.5	77	27.39999962	0	female
422	2008	18.29999924	14.60000038	77	28.29999924	0	female
422	2009	18.29999924	12.80000019	77	27.70000076	0	female
422	2009	18.10000038	12.69999981	76	28.29999924	0	female
422	2010	18.70000076	12.89999962	76	29.10000038	0	female
423	2007	19.89999962	14.10000038	82	30.20000076	1	male
424	2007	19.79999924	13.60000038	77	27.79999924	0	female
425	2007	18	13	75	NA	0	female
425	2007	19.20000076	13.19999981	77	29.29999924	0	female
425	2007	19.5	13.69999981	78	31	0	female
426	2007	19.39999962	14	77	27.5	0	female
426	2007	19.39999962	14	77	28.20000076	0	female
427	2009	18.89999962	14.10000038	79	26.5	1	male
427	2007	NA	NA	NA	NA	1	male
427	2007	19.39999962	13.69999981	78	27	1	male
428	2007	19.20000076	13.69999981	80	27.5	1	male
429	2009	18.29999924	13.69999981	77	27.5	0	female
429	2009	18.29999924	13.69999981	77	27.79999924	0	female
429	2007	19	13.39999962	77	28.29999924	0	female
430	2007	18.60000038	13	77	24.20000076	0	female
431	2007	19	13.5	78	29.39999962	0	female
432	2007	18.39999962	13.80000019	75	28.5	0	female
433	2006	NA	NA	NA	21	0	female
433	2007	18.29999924	13.80000019	75	26.20000076	0	female
433	2007	18.29999924	13.80000019	76	25.60000038	0	female
434	2006	NA	NA	NA	23	0	female
434	2007	18.5	13.5	77	25.10000038	0	female
435	2007	18.5	14	76	26.29999924	1	male
436	2007	18.5	12.5	77	NA	1	male
436	2008	17.60000038	14	77	26.70000076	1	male
436	2009	17.5	13.30000019	78	25.10000038	1	male
436	2009	17.60000038	13.5	77	26.20000076	1	male
436	2007	18.29999924	12.80000019	77	28.5	1	male
436	2007	18.39999962	13.30000019	76	25.79999924	1	male
437	2007	19	13.10000038	78	28.60000038	1	male
438	2007	18.39999962	13.19999981	80	27.5	1	male
438	2009	19.29999924	14	80	28.20000076	1	male
438	2010	19.89999962	13.19999981	79	27.5	1	male
438	2007	19.29999924	14.10000038	80	27.89999962	1	male
439	2007	16.29999924	13.30000019	73	25.70000076	0	female
440	2007	18.10000038	13.30000019	80	28.70000076	1	male
440	2007	18.5	12.30000019	80	26.60000038	1	male
440	2007	18.39999962	13	81	28	1	male
440	2007	18.20000076	13.5	80	26.39999962	1	male
441	2007	20.20000076	13.80000019	78	30.70000076	0	female
442	2008	18.29999924	13.30000019	78	29.39999962	1	male
442	2009	19.20000076	13.60000038	80	32.79999924	1	male
442	2009	18.89999962	13.30000019	80	30.70000076	1	male
442	2009	18.89999962	13.30000019	80	30.5	1	male
442	2009	18.89999962	13.30000019	79	28.79999924	1	male
442	2007	19.39999962	12.69999981	81	29.29999924	1	male
443	2007	19.20000076	13.19999981	76	26.70000076	0	female
444	2007	17.29999924	12.69999981	72	NA	0	female
444	2007	18.70000076	14.10000038	77	26.70000076	0	female
444	2007	18.5	13.39999962	NA	NA	0	female
445	2007	19.29999924	12.5	76	29.79999924	0	female
446	2007	18.39999962	13.30000019	79	30	1	male
447	2007	18	12.80000019	79	27.70000076	0	female
447	2007	18.20000076	13.39999962	79	31.79999924	0	female
448	2007	19.39999962	13.80000019	80	26.89999962	1	male
449	2006	NA	NA	NA	25	0	female
449	2007	18.20000076	12.5	73	NA	0	female
449	2007	18.5	13.10000038	77	26.70000076	0	female
450	2006	NA	NA	NA	26.89999962	0	female
450	2007	19.79999924	13.39999962	78	25.39999962	0	female
451	2006	NA	NA	NA	29.29999924	0	female
451	2007	19.20000076	13.30000019	77	25.89999962	0	female
452	2001	19.10000038	NA	76	27.89999962	0	female
453	2001	19	NA	79	28.60000038	0	female
454	2000	17.5	NA	75	27.89999962	1	male
454	2000	18.10000038	NA	76	30.10000038	1	male
455	2001	18.29999924	NA	80	29.39999962	1	male
455	2001	18.29999924	NA	81	26.60000038	1	male
455	2002	18.20000076	NA	80	26.89999962	1	male
455	2003	18.79999924	12.39999962	79	26.25	1	male
455	2004	18.79999924	12.60000038	80	27.29999924	1	male
455	2004	NA	NA	NA	NA	1	male
455	2004	18.79999924	12.5	81	27.29999924	1	male
455	2005	18.5	12	79	26.70000076	1	male
455	2005	19	12.5	81	25.70000076	1	male
456	2001	17.29999924	NA	76	28.20000076	0	female
457	2000	17.60000038	NA	79	26.10000038	1	male
457	2000	NA	NA	NA	NA	1	male
457	2001	17.79999924	NA	80	26.79999924	1	male
458	2000	18	NA	78	27.5	1	male
459	2000	18.20000076	NA	75	28.10000038	0	female
459	2001	18.20000076	NA	75	25.60000038	0	female
459	2002	18.29999924	NA	75	26.60000038	0	female
460	2000	17.5	NA	75	30.39999962	0	female
460	2000	18	NA	76	26.5	0	female
460	2001	17.70000076	NA	76	27.5	0	female
460	2001	17.5	NA	74	26.60000038	0	female
460	2002	18	NA	75	29	0	female
460	2002	17.29999924	NA	75	29	0	female
461	2000	18	NA	75	28.89999962	0	female
461	2001	18.29999924	NA	75	25.70000076	0	female
461	2001	17.39999962	NA	75	24.39999962	0	female
462	2000	18.79999924	NA	77	31	0	female
462	2000	19.20000076	NA	76	28.60000038	0	female
462	2001	19.10000038	NA	77	28.70000076	0	female
462	2003	18.89999962	14.19999981	77	28	0	female
463	2000	19.70000076	NA	76	31.5	0	female
464	2000	19.20000076	NA	78	27.39999962	0	female
464	2001	19.5	NA	77	27.5	0	female
464	2001	18.89999962	NA	76	28.10000038	0	female
464	2003	20	13	77	28.25	0	female
465	2003	18	14	80	29	1	male
465	2004	18.70000076	13.39999962	81	30	1	male
465	2004	18.70000076	13.5	81	33.09999847	1	male
466	2000	17.29999924	NA	77	28	1	male
466	2001	17	NA	77	27.5	1	male
466	2002	17.60000038	NA	78	26.89999962	1	male
466	2003	17.60000038	13	77	28.75	1	male
466	2004	17.70000076	12.80000019	78	28.89999962	1	male
466	2004	17.5	13.39999962	78	24.89999962	1	male
466	2004	17.39999962	13.19999981	78	25.39999962	1	male
466	2005	17.39999962	13.19999981	79	27.70000076	1	male
466	2005	17.60000038	13.19999981	79	28.79999924	1	male
467	2000	17.79999924	NA	75	32.09999847	0	female
467	2000	19	NA	75.5	29.15000057	0	female
468	2000	18.60000038	NA	77	29.10000038	0	female
469	2003	16.79999924	13.80000019	76	24.5	1	male
469	2004	17	14.30000019	78	26	1	male
470	2000	18.60000038	NA	76	28.10000038	1	male
471	2000	18.39999962	NA	71	24.79999924	0	female
472	2000	19.5	NA	80	32	1	male
473	2000	19.5	NA	74	31.70000076	0	female
473	2000	19.29999924	NA	76	30.29999924	0	female
473	2001	19.29999924	NA	77	29.20000076	0	female
474	2000	18.5	NA	73	28.60000038	1	male
474	2000	18.5	NA	75	27.10000038	1	male
475	2000	18.20000076	NA	72	28.10000038	0	female
476	2001	18.60000038	NA	77	27	1	male
476	2001	18.20000076	NA	75	26.20000076	1	male
476	2004	18.20000076	13.89999962	78	26.79999924	1	male
476	2004	18.29999924	13.80000019	78	29.10000038	1	male
477	2000	18	NA	75	28	1	male
477	2001	18.20000076	NA	77	25.79999924	1	male
477	2002	17.79999924	NA	77	27.5	1	male
477	2003	18	12.89999962	76	27.25	1	male
477	2004	18.20000076	12.80000019	79	27.20000076	1	male
477	2004	18	12.5	77	27.79999924	1	male
478	2000	19	NA	75	28.70000076	0	female
479	2000	18.89999962	NA	76	30.60000038	0	female
480	2000	19.05000019	NA	76	29.90000057	0	female
481	2000	17.79999924	NA	73	26.10000038	0	female
481	2000	18.10000038	NA	74	26.70000076	0	female
482	2000	19.10000038	NA	75	27.60000038	0	female
482	2000	19.70000076	NA	75	26.60000038	0	female
482	2001	18.29999924	NA	77	27.60000038	0	female
482	2001	18.89999962	NA	78	26.89999962	0	female
482	2002	18.79999924	NA	78	28.5	0	female
482	2003	19.39999962	12.69999981	77	28.75	0	female
482	2003	19.5	13.60000038	78	27.25	0	female
482	2004	19.79999924	12.80000019	76	27.20000076	0	female
482	2004	NA	NA	NA	NA	0	female
482	2004	19.89999962	13.10000038	78	26.60000038	0	female
482	2005	19.20000076	13	77	26.60000038	0	female
482	2005	19.5	13.19999981	79	27.5	0	female
483	2000	19.39999962	NA	80	28.10000038	1	male
483	2002	19.10000038	NA	81	27	1	male
483	2003	19.39999962	13.19999981	80	27.75	1	male
484	2000	18.20000076	NA	76	27.20000076	1	male
484	2001	18	NA	78	25.89999962	1	male
484	2002	18	NA	79	27	1	male
484	2003	18.60000038	13	78	26	1	male
484	2003	18.5	12.5	79	26.75	1	male
484	2003	18.5	12.5	79	28	1	male
484	2004	19	13	79	25.20000076	1	male
484	2004	18.60000038	12.80000019	80	25.85000038	1	male
484	2004	18.70000076	12.5	80	26.29999924	1	male
484	2004	18.39999962	12.5	79	26.70000076	1	male
484	2004	18.60000038	12.19999981	80	25.39999962	1	male
484	2005	18.79999924	12.5	80	24.89999962	1	male
485	2000	19.79999924	NA	76	28.70000076	1	male
485	2000	19.39999962	NA	76	28	1	male
485	2000	19.10000038	NA	75.5	26.39999962	1	male
485	2001	19.39999962	NA	78	26.5	1	male
486	2000	19	NA	75	26.70000076	0	female
486	2001	19	NA	76	26.20000076	0	female
487	2000	18.5	NA	76	32.09999847	0	female
488	2000	20	NA	82	32.5	1	male
488	2000	20.29999924	NA	83	33.20000076	1	male
489	2000	18.20000076	NA	74	25.5	0	female
490	2000	18.79999924	NA	75	27.60000038	0	female
490	2000	19	NA	75	27.89999962	0	female
490	2001	18.60000038	NA	76	27.5	0	female
490	2001	18.20000076	NA	77	26	0	female
490	2003	19.29999924	13.80000019	76	25.25	0	female
490	2003	19.39999962	13.89999962	76	27.75	0	female
490	2003	18.79999924	13.89999962	77	26.5	0	female
490	2004	19.20000076	14.10000038	77	26.5	0	female
490	2004	NA	NA	NA	NA	0	female
490	2004	19	13.69999981	78	24.5	0	female
490	2005	19	14	77	26.10000038	0	female
491	2000	18.70000076	NA	78	28.29999924	0	female
491	2001	17.5	NA	75	25.60000038	0	female
492	2000	17.89999962	NA	74	27.5	0	female
493	2000	18.39999962	NA	75	28.89999962	1	male
493	2001	17.89999962	NA	77	28.39999962	1	male
493	2001	16.89999962	NA	79	30.60000038	1	male
494	2000	18.90000057	NA	76.5	30.25	0	female
495	2000	18.89999962	NA	78	34.40000153	1	male
495	2000	18.79999924	NA	79	31.5	1	male
495	2000	19	NA	78	29.70000076	1	male
496	2000	18.79999924	NA	79	34	1	male
496	2000	18.79999924	NA	80	33.40000153	1	male
496	2001	18.79999924	NA	80	30.60000038	1	male
496	2001	18.5	NA	83	30.79999924	1	male
496	2002	19.10000038	NA	83	30.60000038	1	male
497	2007	19.39999962	12.89999962	80	31.20000076	1	male
497	2000	19.29999924	NA	77	33.5	1	male
497	2001	18.39999962	NA	79	28.89999962	1	male
497	2001	18.20000076	NA	79	30.39999962	1	male
497	2003	19	13.69999981	80	30.5	1	male
497	2004	19.5	13.89999962	81	29.60000038	1	male
497	2004	19.20000076	13.5	81	31.70000076	1	male
497	2004	19.5	13	81	30	1	male
497	2005	19.79999924	13	81	30.89999962	1	male
498	2000	18.79999924	NA	78	30	1	male
498	2000	18.69999981	NA	77.5	30.5	1	male
498	2000	18.89999962	NA	77	27.10000038	1	male
499	2000	18	NA	74	28.15000057	0	female
500	2000	18.44999981	NA	74	27.69999981	1	male
500	2000	18.39999962	NA	74	26.79999924	1	male
500	2000	18.20000076	NA	74	27.10000038	1	male
501	2000	18.89999962	NA	73	25.79999924	0	female
501	2000	18.79999924	NA	75	27.39999962	0	female
502	2000	18.60000038	NA	77	28.29999924	0	female
502	2000	18.20000076	NA	76	26.60000038	0	female
503	2000	19	NA	77	29	1	male
503	2000	19	NA	77	27.29999924	1	male
503	2000	18.70000076	NA	78	28.89999962	1	male
504	2000	18.70000076	NA	76	29.60000038	0	female
505	2000	18.39999962	NA	76	32.40000153	1	male
505	2001	17.60000038	NA	79	28.70000076	1	male
505	2002	18.20000076	NA	75	28.5	1	male
506	2000	18.70000076	NA	76	30.39999962	1	male
506	2000	17.89999962	NA	77	29.39999962	1	male
506	2001	17.70000076	NA	79	27.89999962	1	male
506	2001	17.29999924	NA	81	28	1	male
506	2002	16.89999962	NA	80	28.20000076	1	male
506	2003	18.39999962	13	81	30.25	1	male
506	2004	18.89999962	13.19999981	80	28.20000076	1	male
507	2000	18.89999962	NA	75	29.89999962	0	female
507	2000	18.89999962	NA	75	27.60000038	0	female
507	2001	18	NA	78	26.94999981	0	female
508	2002	18.89999962	NA	78	28.20000076	0	female
508	2003	19.20000076	13.89999962	77	27.75	0	female
508	2004	19.20000076	14	78	27.60000038	0	female
508	2004	19.20000076	14	79	28.79999924	0	female
509	2002	18.39999962	NA	76	28	0	female
510	2009	18.39999962	13.10000038	78	28.39999962	1	male
510	2005	NA	NA	76	27	1	male
510	2005	NA	NA	77	28.89999962	1	male
510	2005	18.29999924	13	77	29.20000076	1	male
510	2006	18.39999962	13.19999981	77	27.39999962	1	male
511	2005	NA	NA	74	29.39999962	1	male
512	2006	18.60000038	14.39999962	75	25.79999924	0	female
512	2007	18.70000076	13.80000019	77	25.39999962	0	female
512	2007	18.60000038	13.69999981	77	27	0	female
512	2008	19.20000076	13.89999962	77	25.79999924	0	female
512	2009	18.5	13.30000019	77	30	0	female
512	2005	NA	NA	75	29	0	female
512	2005	18.5	13.30000019	76	28	0	female
512	2006	18.70000076	13.80000019	76	25.5	0	female
513	2005	NA	NA	72	29.60000038	0	female
513	2005	19.20000076	13.5	75	30	0	female
514	2003	18.10000038	NA	NA	27.5	0	female
514	2004	18	13.5	79	25.20000076	0	female
514	2004	18.39999962	13.19999981	78	26	0	female
514	2005	18.10000038	13.30000019	78	29.20000076	0	female
515	2003	NA	NA	NA	NA	1	male
515	2003	17	NA	78	26.75	1	male
515	2004	17.10000038	12.30000019	78	24.89999962	1	male
515	2004	17.10000038	13.10000038	78	26.70000076	1	male
515	2004	17.20000076	12.19999981	79	25.39999962	1	male
516	2003	18	NA	77	27.5	0	female
517	2003	16	NA	78	27	1	male
518	2003	19.20000076	NA	75	34.75	1	male
518	2003	19.60000038	NA	76	32	1	male
519	2004	19	13.5	75	28.10000038	0	female
519	2004	19.29999924	13	76	28.39999962	0	female
519	2004	19.20000076	13.10000038	77	28.29999924	0	female
519	2005	18.29999924	13.19999981	77	27.5	0	female
520	2004	17.10000038	13.30000019	77	25.29999924	1	male
521	2004	16.79999924	12	79	27.79999924	1	male
521	2004	17	12.60000038	80	NA	1	male
522	2004	18.39999962	13.19999981	75	26.70000076	1	male
522	2005	18	13.69999981	76	27.60000038	1	male
522	2006	17.79999924	13.5	76	26.60000038	1	male
522	2007	18.20000076	13.5	76	31.60000038	1	male
523	2004	18	13.5	76	28.39999962	0	female
523	2005	18.39999962	13.39999962	76	25.60000038	0	female
524	2004	19.20000076	13.5	77	27.70000076	0	female
524	2005	19	13.5	75	25.60000038	0	female
525	2004	18	13	75	24.89999962	0	female
526	2005	19.39999962	13.5	76	32.79999924	0	female
526	2005	19.39999962	13.69999981	76	33.20000076	0	female
527	2005	21	13.80000019	81	33.09999847	1	male
527	2006	21.10000038	14.10000038	82	32.20000076	1	male
528	2005	19	12.80000019	76	28.60000038	0	female
529	2007	19.5	13.30000019	78	24.5	0	female
530	2007	18.39999962	12.10000038	76	25.89999962	0	female
531	2000	20	NA	81	30.10000038	1	male
532	2000	17.60000038	NA	74	24.10000038	0	female
533	2000	18.89999962	NA	82	29.39999962	1	male
533	2000	18.79999924	NA	79	31.60000038	1	male
534	2000	18.29999924	NA	80	29.79999924	1	male
534	2000	18.10000038	NA	79	26.20000076	1	male
534	2000	17.5	NA	79	28.89999962	1	male
535	2000	19.5	NA	78	30.29999924	1	male
535	2000	19.29999924	NA	77	28.70000076	1	male
535	2001	19.20000076	NA	80	28.39999962	1	male
535	2004	19.5	13.5	78	27.89999962	1	male
536	2000	19.89999962	NA	78	28.39999962	0	female
536	2000	NA	NA	NA	NA	0	female
536	2001	19	NA	80	30	0	female
537	2000	19.10000038	NA	77	29.89999962	0	female
537	2000	19	NA	78	31.60000038	0	female
537	2000	19.10000038	NA	77	31	0	female
538	2000	18.79999924	NA	79	28.79999924	1	male
538	2000	19.79999924	NA	79	29.79999924	1	male
539	2000	18.79999924	NA	79	29.29999924	1	male
539	2000	18.60000038	NA	79	30.39999962	1	male
540	2000	19.70000076	NA	76	30.39999962	0	female
541	2000	18	NA	76	28.10000038	1	male
541	2000	17.89999962	NA	76	26.89999962	1	male
541	2000	17.5	NA	73	29.60000038	1	male
541	2001	18.29999924	NA	79	26.79999924	1	male
541	2001	17.60000038	NA	77	25.70000076	1	male
542	2001	18.70000076	NA	81	27.89999962	1	male
543	2000	18.29999924	NA	75	25.20000076	1	male
543	2000	18.39999962	NA	76	25.79999924	1	male
543	2000	17.5	NA	77	26.39999962	1	male
543	2000	17.39999962	NA	75	25	1	male
544	2000	19.70000076	NA	78	28.39999962	1	male
544	2000	18.89999962	NA	78	34.90000153	1	male
544	2000	19.10000038	NA	77	30.20000076	1	male
544	2000	19.29999924	NA	79	28.89999962	1	male
544	2000	19.79999924	NA	78	30.89999962	1	male
544	2001	19.29999924	NA	79	27.89999962	1	male
545	2000	19.29999924	NA	78	28.5	1	male
545	2000	19.10000038	NA	76	29.39999962	1	male
545	2000	19	NA	76	31.29999924	1	male
545	2003	18.89999962	13.10000038	78	27.25	1	male
546	2000	19.60000038	NA	81	32.09999847	1	male
546	2000	19.70000076	NA	79	30.60000038	1	male
547	2001	18.39999962	NA	80	27.5	1	male
547	2003	17.89999962	NA	77	28.5	1	male
548	2000	19.29999924	NA	80	30.60000038	1	male
548	2000	19.20000076	NA	82	29.89999962	1	male
549	2000	18.79999924	NA	77	30.29999924	1	male
549	2000	18.70000076	NA	79	NA	1	male
549	2001	18.10000038	NA	81	29.70000076	1	male
549	2003	18.70000076	NA	82	29.5	1	male
549	2004	19	14.30000019	81	28.79999924	1	male
550	2001	18.29999924	NA	80	25.5	1	male
550	2003	18.39999962	12.5	78	27.25	1	male
550	2003	18.20000076	NA	79	27.5	1	male
550	2004	18.20000076	12.5	78	26.10000038	1	male
550	2004	18.5	12.5	79	26.70000076	1	male
550	2005	18.39999962	12.30000019	78	27	1	male
550	2005	18.5	12.30000019	80	25.29999924	1	male
551	2000	18	NA	78	29.5	1	male
551	2001	18.29999924	NA	78	26.5	1	male
551	2002	18.20000076	NA	77	28	1	male
552	2002	18.20000076	NA	75	27.79999924	0	female
553	2003	19.60000038	NA	79	26	1	male
553	2004	19.79999924	12.39999962	78	29.39999962	1	male
553	2004	19.20000076	13	75	27.5	1	male
553	2005	19.29999924	12.5	76	28.5	1	male
553	2005	19.20000076	13.19999981	80	28.20000076	1	male
554	2004	18.29999924	13.10000038	78	26.20000076	1	male
554	2004	18.20000076	13.5	79	26.20000076	1	male
555	2004	17	13.5	77	25.70000076	1	male
555	2004	17	12.80000019	78	25.60000038	1	male
555	2005	16.5	13	77	25.79999924	1	male
556	2003	19.79999924	13.89999962	77	28	0	female
556	2003	19.70000076	15	78	NA	0	female
556	2003	20.10000038	NA	78	31.75	0	female
556	2004	19.89999962	13.89999962	79	29	0	female
556	2004	19	14.10000038	79	29.39999962	0	female
556	2004	19.70000076	14	79	28.79999924	0	female
556	2005	19.79999924	14.60000038	79	28.79999924	0	female
556	2005	19.89999962	13.39999962	79	31	0	female
556	2006	20	14	71	35.5	0	female
557	2006	17.5	13.10000038	75	26.29999924	0	female
557	2004	17.79999924	12.69999981	74	25	0	female
557	2005	17.70000076	13.10000038	73	28.20000076	0	female
557	2005	17.89999962	13.30000019	75	27.5	0	female
557	2007	17.70000076	12.80000019	75	26.39999962	0	female
557	2007	17.89999962	13.10000038	75	28.79999924	0	female
558	2004	18.20000076	13	78	25.5	1	male
559	2000	18.10000038	NA	80	27.39999962	1	male
559	2000	17.70000076	NA	79	27.89999962	1	male
559	2000	17.60000038	NA	81	30.29999924	1	male
560	2000	18.70000076	NA	76	30	1	male
560	2000	19.10000038	NA	79	27.5	1	male
560	2000	18.20000076	NA	74	26.5	1	male
560	2001	18.5	NA	76	26.29999924	1	male
560	2002	17.89999962	NA	75	26	1	male
560	2002	18.20000076	NA	76	27.10000038	1	male
561	2000	18.10000038	NA	76	28.10000038	0	female
561	2000	18.29999924	NA	76	29.79999924	0	female
562	2000	19.10000038	NA	75	29.89999962	0	female
562	2000	18.70000076	NA	74	26.60000038	0	female
562	2000	18.79999924	NA	74	31.39999962	0	female
562	2000	19.10000038	NA	74	28	0	female
563	2000	17.79999924	NA	80	30.39999962	1	male
563	2000	17.5	NA	78	NA	1	male
563	2000	18	NA	78	32.5	1	male
564	2000	19.60000038	NA	81	32	1	male
565	2000	18.79999924	NA	75	29.20000076	0	female
565	2002	18.20000076	NA	76	26.70000076	0	female
566	2006	19.20000076	13.89999962	79	30.20000076	1	male
566	2000	19.5	NA	77	NA	1	male
566	2001	19.39999962	NA	80	29.60000038	1	male
566	2002	18.89999962	NA	79	29.39999962	1	male
566	2002	19	NA	79	27.60000038	1	male
566	2003	19.39999962	14	78	28	1	male
566	2004	19.60000038	13.30000019	78	26.39999962	1	male
566	2004	19.5	13.69999981	79	28.79999924	1	male
566	2005	19.5	13.69999981	79	28.70000076	1	male
566	2005	19.70000076	13.89999962	80	27.70000076	1	male
567	2000	18.29999924	NA	75	26.39999962	0	female
567	2000	18.10000038	NA	76	28.20000076	0	female
568	2000	18.29999924	NA	73	28.29999924	0	female
568	2001	18.10000038	NA	75	25.10000038	0	female
569	2000	18.79999924	NA	76	24.70000076	0	female
569	2000	17.89999962	NA	75	28.29999924	0	female
569	2001	18	NA	77	25.79999924	0	female
570	2000	18.70000076	NA	79	30.39999962	1	male
570	2000	18.89999962	NA	80	27.89999962	1	male
570	2000	19.79999924	NA	79	28.5	1	male
570	2000	18.79999924	NA	80	29.79999924	1	male
570	2001	18.10000038	NA	78	29.79999924	1	male
571	2000	17.70000076	NA	75	24.70000076	0	female
571	2000	17.60000038	NA	76	27.20000076	0	female
572	2000	17.39999962	NA	74	29.39999962	0	female
572	2000	17.89999962	NA	75	27.5	0	female
573	2000	19.20000076	NA	74	27.5	0	female
573	2000	17.89999962	NA	75	26.20000076	0	female
574	2000	17.29999924	NA	73	27.60000038	0	female
574	2000	17	NA	73	26.60000038	0	female
574	2001	16.79999924	NA	75	25.39999962	0	female
575	2000	19.10000038	NA	83	28	1	male
576	2000	18.79999924	NA	79	30.39999962	0	female
576	2000	19.5	NA	79	30.79999924	0	female
577	2000	19.29999924	NA	79	27.89999962	1	male
578	2000	18.29999924	NA	75	30.60000038	0	female
578	2000	18.10000038	NA	75	27.79999924	0	female
578	2000	18.79999924	NA	76	31.89999962	0	female
578	2001	17.70000076	NA	77	27.10000038	0	female
578	2003	18.29999924	13.89999962	75	27.25	0	female
579	2000	18.89999962	NA	78	29	1	male
580	2000	19.79999924	NA	80	NA	1	male
580	2000	20.79999924	NA	80	28.5	1	male
581	2000	19.29999924	NA	83	29.79999924	1	male
582	2000	17.60000038	NA	78	26.20000076	1	male
583	2000	18.70000076	NA	78	29.60000038	1	male
584	2000	18.70000076	NA	79	31.39999962	0	female
585	2000	17.89999962	NA	76	27.10000038	0	female
585	2000	18.39999962	NA	75	27.5	0	female
586	2000	18.89999962	NA	78	30.39999962	1	male
586	2000	18.70000076	NA	80	31.5	1	male
586	2000	18.39999962	NA	78	30.79999924	1	male
587	2000	18.89999962	NA	78	27	1	male
588	2000	18.79999924	NA	81	28.20000076	1	male
589	2000	18.29999924	NA	76	30	0	female
590	2000	18.89999962	NA	79	27.10000038	1	male
